what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1232813571792
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232813589542
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232813595667
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1232813612996
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.delete.line,1232813619902
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1232813650449
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1232813652714
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1232813660246
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1232813670042
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1232813675183
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232813729714
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232813755011
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232813756308
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232813756699
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232813757996
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1232813760136
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232813764246
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232813766980
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232813771511
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232813786980
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232813790792
started,bundle,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.ui,1232813799871
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232813800636
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.rename,1232813800636
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232813802714
